Date,Session,Trial_S,Trial,Group,Individual,Behaviour,Response,Latency,Comments
16/04/2024,1,1,1,Compatible,Debbie,Splash,1,1.53225,Description board says incompatible but it looks like it should be compatible 
16/04/2024,1,2,2,Compatible,Debbie,Spin,0,2.12275,
16/04/2024,1,3,3,Compatible,Debbie,Splash,1,1.5285,
16/04/2024,1,4,4,Compatible,Debbie,Spin,0,,No action performed
16/04/2024,1,5,5,Compatible,Debbie,Splash,1,0.951625,
16/04/2024,1,6,6,Compatible,Debbie,Spin,0,,No action performed
16/04/2024,1,7,7,Compatible,Debbie,Spin,0,,No action performed
16/04/2024,1,8,8,Compatible,Debbie,Splash,1,0.927875,
16/04/2024,1,9,9,Compatible,Debbie,Spin,0,0.66625,
16/04/2024,1,10,10,Compatible,Debbie,Splash,1,0.862375,
16/04/2024,2,11,11,Compatible,Debbie,Spin,0,0.39175,
16/04/2024,2,12,12,Compatible,Debbie,Splash,1,0.54025,
16/04/2024,2,13,13,Compatible,Debbie,Splash,1,0.524125,
16/04/2024,2,14,14,Compatible,Debbie,Spin,0,0.657875,
16/04/2024,2,15,15,Compatible,Debbie,Splash,1,0.374625,Action begun before signal
16/04/2024,2,16,16,Compatible,Debbie,Spin,0,0.723249999999999,
16/04/2024,2,17,17,Compatible,Debbie,Splash,1,0.22225,Action begun before signal
16/04/2024,2,18,18,Compatible,Debbie,Splash,1,0.866125,
16/04/2024,2,19,19,Compatible,Debbie,Spin,0,0.503375,
16/04/2024,2,20,20,Compatible,Debbie,Spin,0,0.912625,
17/04/2024,3,1,21,Compatible,Debbie,Spin,0,0.713125,
17/04/2024,3,2,22,Compatible,Debbie,Spin,0,0.76,
17/04/2024,3,3,23,Compatible,Debbie,Splash,1,1.45475,
17/04/2024,3,4,24,Compatible,Debbie,Splash,1,0.685625,
17/04/2024,3,5,25,Compatible,Debbie,Spin,0,0.556375,Action begun before signal
17/04/2024,3,6,26,Compatible,Debbie,Spin,0,0.65275,Action begun before signal
17/04/2024,3,7,27,Compatible,Debbie,Splash,1,0.615125,Action begun before signal
17/04/2024,3,8,28,Compatible,Debbie,Spin,0,0.806375,
17/04/2024,3,9,29,Compatible,Debbie,Splash,1,0.8115,
17/04/2024,3,10,30,Compatible,Debbie,Splash,1,0.611875,Action begun before signal
17/04/2024,4,11,31,Compatible,Debbie,Spin,0,0.48475,Action begun before signal
17/04/2024,4,12,32,Compatible,Debbie,Splash,1,0.60125,
17/04/2024,4,13,33,Compatible,Debbie,Splash,1,0.6785,
17/04/2024,4,14,34,Compatible,Debbie,Spin,0,0.61575,
17/04/2024,4,15,35,Compatible,Debbie,Splash,1,0.496875,Action begun before signal
17/04/2024,4,16,36,Compatible,Debbie,Spin,0,0.85975,
17/04/2024,4,17,37,Compatible,Debbie,Splash,1,1.0145,
17/04/2024,4,18,38,Compatible,Debbie,Spin,0,0.7125,
17/04/2024,4,19,39,Compatible,Debbie,Splash,1,0.46,
17/04/2024,4,20,40,Compatible,Debbie,Spin,0,1.293375,
17/04/2024,5,1,41,Compatible,Debbie,Spin,0,1.065625,
17/04/2024,5,2,42,Compatible,Debbie,Splash,1,1.143,
17/04/2024,5,3,43,Compatible,Debbie,Spin,0,0.76725,
17/04/2024,5,4,44,Compatible,Debbie,Splash,1,0.816625,
17/04/2024,5,5,45,Compatible,Debbie,Spin,0,0.746625,
17/04/2024,5,6,46,Compatible,Debbie,Splash,1,1.216625,
17/04/2024,5,7,47,Compatible,Debbie,Spin,0,0.603875,
17/04/2024,5,8,48,Compatible,Debbie,Splash,1,1.3125,
17/04/2024,5,9,49,Compatible,Debbie,Spin,0,1.37375,
17/04/2024,5,10,50,Compatible,Debbie,Splash,1,1.236375,
17/04/2024,6,11,51,Compatible,Debbie,Splash,1,2.12,
17/04/2024,6,12,52,Compatible,Debbie,Spin,0,1.43875,
17/04/2024,6,13,53,Compatible,Debbie,Splash,1,2.744125,
17/04/2024,6,14,54,Compatible,Debbie,Spin,0,0.926,
17/04/2024,6,15,55,Compatible,Debbie,Spin,0,0.78175,
17/04/2024,6,16,56,Compatible,Debbie,Splash,1,1.60675,
17/04/2024,6,17,57,Compatible,Debbie,Spin,0,1.267,
17/04/2024,6,18,58,Compatible,Debbie,Splash,1,0.606375,Action begun before signal
17/04/2024,6,19,59,Compatible,Debbie,Spin,0,1.736,
17/04/2024,6,20,60,Compatible,Debbie,Splash,1,0.65425,
18/04/2024,7,1,61,Compatible,Debbie,Spin,0,1.424625,
18/04/2024,7,2,62,Compatible,Debbie,Splash,1,1.278125,
18/04/2024,7,3,63,Compatible,Debbie,Spin,0,2.287125,
18/04/2024,7,4,64,Compatible,Debbie,Splash,1,1.418625,
18/04/2024,7,5,65,Compatible,Debbie,Splash,1,-5.583,
18/04/2024,7,6,66,Compatible,Debbie,Spin,0,1.49875,
18/04/2024,7,7,67,Compatible,Debbie,Spin,0,1.232625,
18/04/2024,7,8,68,Compatible,Debbie,Splash,1,1.528125,
18/04/2024,7,9,69,Compatible,Debbie,Spin,0,1.808875,
18/04/2024,7,10,70,Compatible,Debbie,Splash,1,1.928625,
18/04/2024,8,1,71,Compatible,Debbie,Splash,1,0,Not slow motion at this point
18/04/2024,8,2,72,Compatible,Debbie,Spin,0,2.056875,
18/04/2024,8,3,73,Compatible,Debbie,Splash,1,1.48375,
18/04/2024,8,4,74,Compatible,Debbie,Spin,0,3.728625,
18/04/2024,8,5,75,Compatible,Debbie,Splash,1,1.269375,
18/04/2024,8,6,76,Compatible,Debbie,Spin,0,1.733125,
18/04/2024,8,7,77,Compatible,Debbie,Splash,1,1.09625,
18/04/2024,8,8,78,Compatible,Debbie,Spin,0,1.716125,
18/04/2024,8,9,79,Compatible,Debbie,Splash,1,0.942625,
18/04/2024,8,10,80,Compatible,Debbie,Spin,0,1.4615,
18/04/2024,9,11,81,Compatible,Debbie,Spin,0,1.1065,
18/04/2024,9,12,82,Compatible,Debbie,Splash,1,1.35625,
18/04/2024,9,13,83,Compatible,Debbie,Spin,0,5.095875,
18/04/2024,9,14,84,Compatible,Debbie,Splash,1,0.43375,Action begun before signal
18/04/2024,9,15,85,Compatible,Debbie,Splash,1,0.86475,
18/04/2024,9,16,86,Compatible,Debbie,Spin,0,1.155125,
18/04/2024,9,17,87,Compatible,Debbie,Splash,1,0.70225,
18/04/2024,9,18,88,Compatible,Debbie,Spin,0,1.13425,
18/04/2024,9,19,89,Compatible,Debbie,Splash,1,0.320625,Action begun before signal
18/04/2024,9,20,90,Compatible,Debbie,Spin,0,1.181875,
19/04/2024,10,1,91,Compatible,Debbie,Splash,1,1.684375,
19/04/2024,10,2,92,Compatible,Debbie,Spin,0,1.104375,
19/04/2024,10,3,93,Compatible,Debbie,Spin,0,1.38675,
19/04/2024,10,4,94,Compatible,Debbie,Splash,1,1.013625,
19/04/2024,10,5,95,Compatible,Debbie,Spin,0,0.63325,
19/04/2024,10,6,96,Compatible,Debbie,Splash,1,0.67325,
19/04/2024,10,8,97,Compatible,Debbie,Spin,0,1.973375,
19/04/2024,10,9,98,Compatible,Debbie,Spin,0,1.088,
19/04/2024,10,10,99,Compatible,Debbie,Splash,1,1.10225,
19/04/2024,10,11,100,Compatible,Debbie,Splash,1,0.79,
19/04/2024,11,1,101,Compatible,Debbie,Splash,1,1.230625,
19/04/2024,11,2,102,Compatible,Debbie,Spin,0,1.11075,
19/04/2024,11,3,103,Compatible,Debbie,Splash,1,0.39225,Action begun before signal
19/04/2024,11,4,104,Compatible,Debbie,Spin,0,0.8475,
19/04/2024,11,5,105,Compatible,Debbie,Splash,1,0.659125,
19/04/2024,11,7,106,Compatible,Debbie,Spin,0,1.091625,
19/04/2024,11,8,107,Compatible,Debbie,Splash,1,1.167625,
19/04/2024,11,9,108,Compatible,Debbie,Spin,0,1.280375,
19/04/2024,11,10,109,Compatible,Debbie,Splash,1,0.867375,
19/04/2024,12,11,110,Compatible,Debbie,Splash,1,0.836374999999999,
19/04/2024,12,12,111,Compatible,Debbie,Splash,1,1.34275,
19/04/2024,12,13,112,Compatible,Debbie,Spin,0,1.203,
19/04/2024,12,14,113,Compatible,Debbie,Splash,1,0.84925,
19/04/2024,12,16,114,Compatible,Debbie,Spin,0,0.708875,
19/04/2024,12,17,115,Compatible,Debbie,Splash,1,0.80775,
19/04/2024,12,18,116,Compatible,Debbie,Splash,1,0.62475,
19/04/2024,12,19,117,Compatible,Debbie,Spin,0,0.618125,
19/04/2024,12,21,118,Compatible,Debbie,Spin,0,0.64575,
19/04/2024,12,22,119,Compatible,Debbie,Splash,1,0.688625,
19/04/2024,12,23,120,Compatible,Debbie,Spin,0,1.828125,
20/04/2024,13,1,121,Compatible,Debbie,Splash,1,0.73775,
20/04/2024,13,2,122,Compatible,Debbie,Spin,0,0.982875,
20/04/2024,13,3,123,Compatible,Debbie,Splash,1,0.575375,
20/04/2024,13,4,124,Compatible,Debbie,Spin,0,1.20375,
20/04/2024,13,6,125,Compatible,Debbie,Spin,0,4.37,
20/04/2024,13,7,126,Compatible,Debbie,Splash,1,0.72425,
20/04/2024,13,8,127,Compatible,Debbie,Splash,1,0.95275,
20/04/2024,13,9,128,Compatible,Debbie,Spin,0,1.00975,
20/04/2024,13,10,129,Compatible,Debbie,Splash,1,0.41875,Action begun before signal
20/04/2024,14,12,130,Compatible,Debbie,Spin,0,1.02925,
20/04/2024,14,13,131,Compatible,Debbie,Spin,0,0.564375,
20/04/2024,14,14,132,Compatible,Debbie,Splash,1,0.42025,
20/04/2024,14,15,133,Compatible,Debbie,Spin,0,0.961125,
20/04/2024,14,16,134,Compatible,Debbie,Splash,1,0.665375,
20/04/2024,14,17,135,Compatible,Debbie,Spin,0,0.6305,
20/04/2024,14,18,136,Compatible,Debbie,Splash,1,1.400875,
20/04/2024,14,19,137,Compatible,Debbie,Spin,0,0.647625,
20/04/2024,14,20,138,Compatible,Debbie,Splash,1,0.43025,
20/04/2024,14,21,139,Compatible,Debbie,Spin,1,5.431625,Both Splash and Spin was done 
20/04/2024,14,22,140,Compatible,Debbie,Splash,1,0.520499999999999,
18/04/2024,1,1,1,Compatible,Delphi,Spin,0,,No action performed
18/04/2024,1,2,2,Compatible,Delphi,Spin,0,,No action performed
18/04/2024,1,3,3,Compatible,Delphi,Splash,1,1.332125,
18/04/2024,1,4,4,Compatible,Delphi,Splash,1,0.83675,
18/04/2024,1,5,5,Compatible,Delphi,Spin,0,0.753,
18/04/2024,1,6,6,Compatible,Delphi,Spin,0,1.322375,
18/04/2024,1,7,7,Compatible,Delphi,Spin,0,1.15775,
18/04/2024,1,8,8,Compatible,Delphi,Splash,1,0.68525,
18/04/2024,1,9,9,Compatible,Delphi,Spin,0,0.93,
18/04/2024,1,10,10,Compatible,Delphi,Splash,1,0.3065,Action begun before signal
18/04/2024,1,11,11,Compatible,Delphi,Splash,1,0.726875,
18/04/2024,1,12,12,Compatible,Delphi,Spin,0,0.734125,
18/04/2024,2,1,13,Compatible,Delphi,Splash,1,0.82075,
18/04/2024,2,2,14,Compatible,Delphi,Spin,0,2.19225,
18/04/2024,2,3,15,Compatible,Delphi,Splash,1,0.658375,
18/04/2024,2,4,16,Compatible,Delphi,Spin,0,0.599,
18/04/2024,2,5,17,Compatible,Delphi,Splash,1,0.641875000000001,
18/04/2024,2,6,18,Compatible,Delphi,Spin,0,1.480875,
18/04/2024,2,7,19,Compatible,Delphi,Spin,0,0.898625,
18/04/2024,2,8,20,Compatible,Delphi,Splash,1,0.795375,
18/04/2024,2,9,21,Compatible,Delphi,Spin,0,0.905,
18/04/2024,2,10,22,Compatible,Delphi,Splash,1,3.4265,
18/04/2024,3,11,23,Compatible,Delphi,Spin,0,0.731999999999999,
18/04/2024,3,12,24,Compatible,Delphi,Splash,1,2.71725,
18/04/2024,3,13,25,Compatible,Delphi,Splash,1,0.655125,
18/04/2024,3,14,26,Compatible,Delphi,Spin,0,0.83975,
18/04/2024,3,15,27,Compatible,Delphi,Splash,1,1.5685,
18/04/2024,3,16,28,Compatible,Delphi,Spin,0,1.09725,
18/04/2024,3,17,29,Compatible,Delphi,Splash,1,1.348875,
18/04/2024,3,18,30,Compatible,Delphi,Splash,1,0.956375,
18/04/2024,3,19,31,Compatible,Delphi,Spin,0,0.88375,
18/04/2024,3,20,32,Compatible,Delphi,Spin,0,1.437125,
19/04/2024,4,1,33,Compatible,Delphi,Splash,1,0.7535,
19/04/2024,4,2,34,Compatible,Delphi,Spin,0,0.889625,
19/04/2024,4,3,35,Compatible,Delphi,Spin,0,0.8985,
19/04/2024,4,4,36,Compatible,Delphi,Splash,1,0.9505,
19/04/2024,4,5,37,Compatible,Delphi,Spin,0,0.949,
19/04/2024,4,6,38,Compatible,Delphi,Splash,1,0.295624999999999,Action begun before signal
19/04/2024,4,7,39,Compatible,Delphi,Spin,0,0.642875,
19/04/2024,4,8,40,Compatible,Delphi,Spin,0,0.754875,
19/04/2024,4,9,41,Compatible,Delphi,Splash,1,1.11975,
19/04/2024,4,10,42,Compatible,Delphi,Splash,1,0.873374999999999,
19/04/2024,5,11,43,Compatible,Delphi,Splash,1,0.95075,
19/04/2024,5,12,44,Compatible,Delphi,Spin,0,0.62,
19/04/2024,5,13,45,Compatible,Delphi,Splash,1,0.904875,
19/04/2024,5,14,46,Compatible,Delphi,Spin,0,0.891875,
19/04/2024,5,15,47,Compatible,Delphi,Splash,1,2.37175,
19/04/2024,5,16,48,Compatible,Delphi,Spin,0,2.077875,
19/04/2024,5,17,49,Compatible,Delphi,Splash,1,1.634875,
19/04/2024,5,18,50,Compatible,Delphi,Spin,0,,No action performed
19/04/2024,5,19,51,Compatible,Delphi,Splash,0,,No action performed
19/04/2024,5,20,52,Compatible,Delphi,Splash,1,2.697875,
19/04/2024,6,1,53,Compatible,Delphi,Splash,1,0.765750000000001,
19/04/2024,6,2,54,Compatible,Delphi,Spin,0,0.882499999999999,
19/04/2024,6,3,55,Compatible,Delphi,Splash,1,0.834750000000001,
19/04/2024,6,4,56,Compatible,Delphi,Spin,0,0.99325,
19/04/2024,6,5,57,Compatible,Delphi,Splash,1,0.701125,
19/04/2024,6,6,58,Compatible,Delphi,Splash,1,0.763249999999999,
19/04/2024,6,7,59,Compatible,Delphi,Spin,0,0.693375000000001,
19/04/2024,6,8,60,Compatible,Delphi,Spin,0,0.694625,
19/04/2024,6,9,61,Compatible,Delphi,Splash,1,1.090625,
19/04/2024,6,10,62,Compatible,Delphi,Spin,0,1.788375,
19/04/2024,7,11,63,Compatible,Delphi,Splash,1,1.8555,
19/04/2024,7,12,64,Compatible,Delphi,Spin,0,0.681125,
19/04/2024,7,13,65,Compatible,Delphi,Splash,1,2.803625,
19/04/2024,7,14,66,Compatible,Delphi,Spin,0,0.96225,
19/04/2024,7,15,67,Compatible,Delphi,Spin,1,5.71625,Both Splash and Spin was done 
19/04/2024,7,16,68,Compatible,Delphi,Splash,1,1.189875,
19/04/2024,7,17,69,Compatible,Delphi,Splash,1,0.918625000000001,
19/04/2024,7,18,70,Compatible,Delphi,Spin,0,0.97675,
19/04/2024,7,19,71,Compatible,Delphi,Splash,0,2.90425,
19/04/2024,7,20,72,Compatible,Delphi,Spin,1,1.874125,Action begun before signal
20/04/2024,8,1,73,Compatible,Delphi,Spin,0,2.23075,
20/04/2024,8,2,74,Compatible,Delphi,Splash,1,2.19075,
20/04/2024,8,3,75,Compatible,Delphi,Spin,0,0.904125,
20/04/2024,8,4,76,Compatible,Delphi,Splash,1,0.65325,
20/04/2024,8,5,77,Compatible,Delphi,Spin,0,0.888249999999999,
20/04/2024,8,6,78,Compatible,Delphi,Splash,1,0.552125,
20/04/2024,8,7,79,Compatible,Delphi,Spin,0,1.54825,
20/04/2024,8,8,80,Compatible,Delphi,Splash,1,1.08275,
20/04/2024,8,9,81,Compatible,Delphi,Spin,1,6.258875,Both Splash and Spin was done 
20/04/2024,8,10,82,Compatible,Delphi,Splash,1,0.917875,
20/04/2024,9,11,83,Compatible,Delphi,Splash,1,0.874625,
20/04/2024,9,12,84,Compatible,Delphi,Spin,1,0.664125000000001,
20/04/2024,9,13,85,Compatible,Delphi,Splash,1,0.93575,
20/04/2024,9,14,86,Compatible,Delphi,Spin,1,2.6875,
20/04/2024,9,15,87,Compatible,Delphi,Spin,1,3.902875,
20/04/2024,9,16,88,Compatible,Delphi,Splash,1,0.86675,
20/04/2024,9,17,89,Compatible,Delphi,Spin,1,4.411875,
20/04/2024,9,18,90,Compatible,Delphi,Splash,0,5.17475,
20/04/2024,9,19,91,Compatible,Delphi,Spin,0,0.490250000000001,
20/04/2024,9,20,92,Compatible,Delphi,Splash,0,2.164125,
20/04/2024,10,1,93,Compatible,Delphi,Splash,1,0.858,
20/04/2024,10,2,94,Compatible,Delphi,Spin,0,1.7375,
20/04/2024,10,3,95,Compatible,Delphi,Splash,1,0.555625,
20/04/2024,10,4,96,Compatible,Delphi,Spin,0,0.991375,
20/04/2024,10,5,97,Compatible,Delphi,Spin,1,3.498125,
20/04/2024,10,6,98,Compatible,Delphi,Splash,0,,No action performed
20/04/2024,10,7,99,Compatible,Delphi,Spin,1,5.050375,Both Splash and Spin was done 
20/04/2024,10,8,100,Compatible,Delphi,Spin,1,3.942375,Both Splash and Spin was done 
20/04/2024,10,9,101,Compatible,Delphi,Splash,0,3.57425,Both Splash and Spin was done 
20/04/2024,10,10,102,Compatible,Delphi,Splash,0,3.905,
20/04/2024,11,11,103,Compatible,Delphi,Spin,1,3.05625,
20/04/2024,11,12,104,Compatible,Delphi,Splash,1,0.673625,
20/04/2024,11,13,105,Compatible,Delphi,Spin,0,2.481875,
20/04/2024,11,14,106,Compatible,Delphi,Splash,1,0.58375,
20/04/2024,11,15,107,Compatible,Delphi,Spin,0,0.866125,
20/04/2024,11,16,108,Compatible,Delphi,Spin,0,0.808625,
20/04/2024,11,17,109,Compatible,Delphi,Splash,1,0.864625,
20/04/2024,11,18,110,Compatible,Delphi,Spin,1,3.47525,Both Splash and Spin was done 
20/04/2024,11,19,111,Compatible,Delphi,Splash,0,3.061875,Both Splash and Spin was done 
21/04/2024,12,1,112,Compatible,Delphi,Spin,0,0.800125,
21/04/2024,12,2,113,Compatible,Delphi,Splash,1,0.954625,
21/04/2024,12,3,114,Compatible,Delphi,Splash,1,0.966625,
21/04/2024,12,4,115,Compatible,Delphi,Spin,1,4.445125,Both Splash and Spin was done 
21/04/2024,12,5,116,Compatible,Delphi,Splash,0,3.168125,Both Splash and Spin was done 
21/04/2024,12,6,117,Compatible,Delphi,Spin,1,5.33075,Both Splash and Spin was done 
21/04/2024,12,7,118,Compatible,Delphi,Splash,0,4.6755,Both Splash and Spin was done 
21/04/2024,12,8,119,Compatible,Delphi,Splash,1,2.896125,
21/04/2024,12,9,120,Compatible,Delphi,Spin,1,3.96325,Both Splash and Spin was done 
21/04/2024,12,10,121,Compatible,Delphi,Spin,1,3.302375,Both Splash and Spin was done 
21/04/2024,13,1,122,Compatible,Delphi,Spin,0,0.533875,
21/04/2024,13,2,123,Compatible,Delphi,Splash,1,0.487749999999999,
21/04/2024,13,3,124,Compatible,Delphi,Spin,1,5.406375,Both Splash and Spin was done 
21/04/2024,13,4,125,Compatible,Delphi,Splash,1,0.628,
21/04/2024,13,5,126,Compatible,Delphi,Spin,0,0.721,
21/04/2024,13,6,127,Compatible,Delphi,Splash,0,2.8715,
21/04/2024,13,7,128,Compatible,Delphi,Spin,1,4.303625,
21/04/2024,13,8,129,Compatible,Delphi,Splash,1,1.1925,
21/04/2024,13,9,130,Compatible,Delphi,Spin,1,3.599625,Both Splash and Spin was done 
21/04/2024,13,10,131,Compatible,Delphi,Spin,1,3.55,
21/04/2024,14,1,132,Compatible,Delphi,Spin,0,0.527,
21/04/2024,14,2,133,Compatible,Delphi,Splash,1,0.674875,
21/04/2024,14,3,134,Compatible,Delphi,Spin,0,0.718375,
21/04/2024,14,4,135,Compatible,Delphi,Splash,0,3.274,
21/04/2024,14,5,136,Compatible,Delphi,Spin,1,2.579625,
21/04/2024,14,6,137,Compatible,Delphi,Spin,1,3.51325,Both Splash and Spin was done 
21/04/2024,14,7,138,Compatible,Delphi,Splash,0,3.53375,Both Splash and Spin was done 
21/04/2024,14,8,139,Compatible,Delphi,Splash,1,0.58775,
21/04/2024,14,9,140,Compatible,Delphi,Spin,0,2.846125,Both Splash and Spin was done 
21/04/2024,14,10,141,Compatible,Delphi,Splash,0,3.715875,Both Splash and Spin was done 
04/05/2024,1,1,1,Compatible,Delphi,Tail Wave,1,4.42425,Description board says incompatible but it looks like it should be compatible 
04/05/2024,1,2,2,Compatible,Delphi,Belly Up,1,2.988875,
04/05/2024,1,3,3,Compatible,Delphi,Tail Wave,1,1.50375,Action begun before signal
04/05/2024,1,4,4,Compatible,Delphi,Belly Up,1,3.465625,
04/05/2024,1,5,5,Compatible,Delphi,Tail Wave,0,3.179875,
04/05/2024,1,6,6,Compatible,Delphi,Belly Up,1,2.655625,
04/05/2024,1,7,7,Compatible,Delphi,Belly Up,1,2.366,
04/05/2024,1,8,8,Compatible,Delphi,Tail Wave,1,-2.77325,
04/05/2024,1,9,9,Compatible,Delphi,Belly Up,1,3.416875,
04/05/2024,1,10,10,Compatible,Delphi,Tail Wave,0,2.680125,
04/05/2024,2,11,11,Compatible,Delphi,Belly Up,1,2.700625,
04/05/2024,2,12,12,Compatible,Delphi,Tail Wave,1,3.65375,
04/05/2024,2,13,13,Compatible,Delphi,Tail Wave,1,3.935875,
04/05/2024,2,14,14,Compatible,Delphi,Belly Up,1,2.80075,
04/05/2024,2,15,15,Compatible,Delphi,Tail Wave,1,4.12975,
04/05/2024,2,16,16,Compatible,Delphi,Belly Up,1,3.27175,
04/05/2024,2,17,17,Compatible,Delphi,Tail Wave,0,1.6045,Action begun before signal
04/05/2024,2,18,18,Compatible,Delphi,Tail Wave,1,3.741375,
04/05/2024,2,19,19,Compatible,Delphi,Belly Up,0,4.169375,
04/05/2024,2,20,20,Compatible,Delphi,Belly Up,1,2.756375,
05/05/2024,3,1,21,Compatible,Delphi,Belly Up,1,2.695875,Description board says incompatible but it looks like it should be compatible 
05/05/2024,3,2,22,Compatible,Delphi,Tail Wave,0,2.8235,
05/05/2024,3,3,23,Compatible,Delphi,Belly Up,1,2.3635,
05/05/2024,3,4,24,Compatible,Delphi,Tail Wave,1,4.16875,
05/05/2024,3,5,25,Compatible,Delphi,Belly Up,1,2.580375,
05/05/2024,3,6,26,Compatible,Delphi,Tail Wave,0,2.118375,
05/05/2024,3,7,27,Compatible,Delphi,Belly Up,0,3.759,
05/05/2024,3,8,28,Compatible,Delphi,Tail Wave,1,4.3035,
05/05/2024,3,9,29,Compatible,Delphi,Tail Wave,1,2.9365,
05/05/2024,3,10,30,Compatible,Delphi,Belly Up,1,2.672875,
05/05/2024,4,11,31,Compatible,Delphi,Tail Wave,1,4.07325,
05/05/2024,4,12,32,Compatible,Delphi,Belly Up,1,0.453625,Action begun before signal
05/05/2024,4,13,33,Compatible,Delphi,Belly Up,1,3.3435,
05/05/2024,4,14,34,Compatible,Delphi,Tail Wave,0,1.011125,Action begun before signal
05/05/2024,4,15,35,Compatible,Delphi,Belly Up,0,3.6465,
05/05/2024,4,16,36,Compatible,Delphi,Tail Wave,1,3.467375,
05/05/2024,4,17,37,Compatible,Delphi,Belly Up,1,3.413125,
05/05/2024,4,18,38,Compatible,Delphi,Belly Up,1,3.161875,
05/05/2024,4,19,39,Compatible,Delphi,Tail Wave,1,4.241875,
05/05/2024,4,20,40,Compatible,Delphi,Tail Wave,1,3.496625,
05/05/2024,5,1,41,Compatible,Delphi,Tail Wave,0,3.61925,
05/05/2024,5,2,42,Compatible,Delphi,Belly Up,1,2.325625,
05/05/2024,5,3,43,Compatible,Delphi,Tail Wave,1,3.95225,
05/05/2024,5,4,44,Compatible,Delphi,Belly Up,1,2.88475,
05/05/2024,5,5,45,Compatible,Delphi,Tail Wave,1,3.424875,
05/05/2024,5,6,46,Compatible,Delphi,Belly Up,1,2.708875,
05/05/2024,5,7,47,Compatible,Delphi,Tail Wave,1,3.494125,
05/05/2024,5,8,48,Compatible,Delphi,Belly Up,1,3.25975,
05/05/2024,5,9,49,Compatible,Delphi,Tail Wave,1,3.58775,
05/05/2024,5,10,50,Compatible,Delphi,Tail Wave,1,3.83075,
05/05/2024,6,11,51,Compatible,Delphi,Tail Wave,1,4.09725,
05/05/2024,6,12,52,Compatible,Delphi,Belly Up,1,3.465,
05/05/2024,6,13,53,Compatible,Delphi,Tail Wave,1,4.378375,
05/05/2024,6,14,54,Compatible,Delphi,Belly Up,1,2.7955,
05/05/2024,6,15,55,Compatible,Delphi,Tail Wave,1,4.226875,
05/05/2024,6,16,56,Compatible,Delphi,Tail Wave,1,-3.4075,
05/05/2024,6,17,57,Compatible,Delphi,Belly Up,1,3.195625,
05/05/2024,6,18,58,Compatible,Delphi,Belly Up,1,3.035375,
05/05/2024,6,19,59,Compatible,Delphi,Tail Wave,1,2.99425,
05/05/2024,6,20,60,Compatible,Delphi,Belly Up,1,2.864625,
05/05/2024,7,1,61,Compatible,Delphi,Tail Wave,1,4.6237875,
05/05/2024,7,2,62,Compatible,Delphi,Belly Up,1,3.0225,
05/05/2024,7,3,63,Compatible,Delphi,Tail Wave,1,4.41775,
05/05/2024,7,4,64,Compatible,Delphi,Belly Up,1,1.711375,
05/05/2024,7,5,65,Compatible,Delphi,Belly Up,1,2.578875,
05/05/2024,7,6,66,Compatible,Delphi,Tail Wave,1,3.75675,
05/05/2024,7,7,67,Compatible,Delphi,Tail Wave,0,2.6305,
05/05/2024,7,8,68,Compatible,Delphi,Belly Up,1,2.614125,
05/05/2024,7,9,69,Compatible,Delphi,Tail Wave,1,4.201,
05/05/2024,7,10,70,Compatible,Delphi,Belly Up,1,2.561625,
25/02/2024,1,1,1,Incompatible,Dobbie,Splash,0,0.612375,
25/02/2024,1,2,2,Incompatible,Dobbie,Spin,0,,No action performed
25/02/2024,1,3,3,Incompatible,Dobbie,Splash,0,2.685375,
25/02/2024,1,4,4,Incompatible,Dobbie,Spin,1,0.83025,
25/02/2024,1,5,5,Incompatible,Dobbie,Splash,1,0.827875,
25/02/2024,1,6,6,Incompatible,Dobbie,Spin,1,0.667875,
25/02/2024,1,7,7,Incompatible,Dobbie,Spin,1,0.638375,
25/02/2024,1,8,8,Incompatible,Dobbie,Splash,0,0.64625,
25/02/2024,1,9,9,Incompatible,Dobbie,Spin,1,1.086125,
25/02/2024,1,10,10,Incompatible,Dobbie,Splash,1,2.65525,
28/02/2024,2,1,11,Incompatible,Dobbie,Spin,1,0.74575,
28/02/2024,2,2,12,Incompatible,Dobbie,Splash,0,1.039,
28/02/2024,2,3,13,Incompatible,Dobbie,Splash,0,1.047125,
28/02/2024,2,4,14,Incompatible,Dobbie,Spin,1,1.196,
28/02/2024,2,5,15,Incompatible,Dobbie,Splash,0,1.444625,
28/02/2024,2,6,16,Incompatible,Dobbie,Spin,1,0.819875,
28/02/2024,2,7,17,Incompatible,Dobbie,Splash,1,2.98875,
28/02/2024,2,8,18,Incompatible,Dobbie,Splash,0,1.041375,
28/02/2024,2,9,19,Incompatible,Dobbie,Spin,1,1.339875,
28/02/2024,2,10,20,Incompatible,Dobbie,Spin,1,1.027375,
28/02/2024,3,11,21,Incompatible,Dobbie,Spin,1,0.786375,
28/02/2024,3,12,22,Incompatible,Dobbie,Splash,0,0.99325,
28/02/2024,3,13,23,Incompatible,Dobbie,Spin,1,0.611375,
28/02/2024,3,14,24,Incompatible,Dobbie,Splash,1,5.7685,Both Splash and Spin was done 
28/02/2024,3,15,25,Incompatible,Dobbie,Spin,1,1.041,
28/02/2024,3,16,26,Incompatible,Dobbie,Splash,1,3.93175,Both Splash and Spin was done 
28/02/2024,3,17,27,Incompatible,Dobbie,Spin,1,1.107625,
